ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_03501318,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hygienic_food_production_area rdfs:subClassOf :environmental_system ;
    :has_broad_synonym ""hygienic zone""@en ;
    :has_definition ""An environmental system which is part of a food production facility and whose boundaries are defined by hygienic requirements.""@en .

","A hygienic food production area is a type of environmental system, defined as an environmental system that is part of a food production facility and whose boundaries are defined by hygienic requirements. It is also broadly synonymous with a hygienic zone.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501319,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:food_prossessing_non_production_area rdfs:subClassOf :hygienic_food_production_area ;
    :has_definition ""A hygienic food production area which is not an immediate part of a food manufacturing process area.""@en .

","The food processing non-production area is a type of hygienic food production area, defined as a hygienic food production area that is not an immediate part of a food manufacturing process area.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501320,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:food_production_low_risk_contamination_area rdfs:subClassOf :hygienic_food_production_area ;
    :has_definition ""A hygienic food production area containing products having a low risk of contamination.""@en .

",A food production low risk contamination area is a type of hygienic food production area defined as a hygienic food production area containing products having a low risk of contamination.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501321,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:food_production_medium_risk_contamination_area rdfs:subClassOf :hygienic_food_production_area ;
    :has_definition ""A hygienic food production area in which general food processing occurs.""@en .

","A food production medium risk contamination area is a type of hygienic food production area, defined as a hygienic food production area in which general food processing occurs.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501322,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:food_production_high_risk_contamination_area rdfs:subClassOf :hygienic_food_production_area ;
    :has_definition ""A hygienic food production area containing food products that are not subjected to subsequent microbial decontamination, and where there is a risk of pathogen or microbial spoilage growth.""@en .

","A food production high risk contamination area is a type of hygienic food production area defined as a hygienic food production area containing food products that are not subjected to subsequent microbial decontamination, and where there is a risk of pathogen or microbial spoilage growth.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501323,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:residential_environment rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :residential_building ],
        :anthropogenic_environment ;
    :has_definition ""An anthropogenic environment which provides long-term shelter for its inhabitants.""@en .

","A residential environment is a category of anthropogenic environment and is characterized as a type of environment that includes, at a minimum, some residential buildings. It is defined as an anthropogenic environment which provides long-term shelter for its inhabitants.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501324,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:latex rdfs:subClassOf :anthropogenic_environmental_material ;
    :has_definition ""A stable dispersion (emulsion) of polymer microparticles in an aqueous medium.""@en ;
    :has_exact_synonym ""Natural rubber, India rubber, Gum elastic, Non-vulcanized rubber""@en .

","Latex is a type of anthropogenic environmental material and is defined as a stable dispersion (emulsion) of polymer microparticles in an aqueous medium. It is also known by its exact synonyms: Natural rubber, India rubber, Gum elastic, and Non-vulcanized rubber.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501325,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:transport_boat rdfs:subClassOf :boat ;
    :has_definition ""A boat which is used to transport cargo or carry passengers.""@en .

",A transport boat is a type of boat that is used to transport cargo or carry passengers.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501326,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:bottle rdfs:subClassOf :manufactured_product ;
    :has_definition ""A container which is typically made of glass or plastic and having a tapered neck, used primarily for holding liquids.""@en .

","A bottle is described as a type of manufactured product, defined as a container which is typically made of glass or plastic and having a tapered neck, used primarily for holding liquids.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501327,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:utensil rdfs:subClassOf :hand_tool ;
    :has_definition ""A hand tool for domestic use, especially in the kitchen.""@en .

","A utensil is a type of hand tool with the definition of being a hand tool for domestic use, especially in the kitchen.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501328,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fork rdfs:subClassOf :eating_utensil ;
    :has_definition ""An eating utensil with spikes used to put solid food into the mouth, or to hold food down while cutting.""@en .

","A fork is a type of eating utensil, which is defined as an eating utensil with spikes used to put solid food into the mouth or to hold food down while cutting.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501329,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spoon rdfs:subClassOf :eating_utensil ;
    :has_definition ""An eating utensil with a scooped end and a long handle.""@en .

",A spoon is a type of eating utensil that is defined as an eating utensil with a scooped end and a long handle.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501330,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cup rdfs:subClassOf :utensil ;
    :has_definition ""A utensil which is a hand-sized container with an open top.""@en .

","A cup is a type of utensil, defined as a hand-sized container with an open top.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501331,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:healthcare_environment rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :healthcare_facility ],
        :anthropogenic_environment ;
    :has_definition ""An anthropogenic environment which is bounded by a healthcare facility in which health care services are provided by specialized staff and equipment.""@en .

","The healthcare environment is a type of anthropogenic environment and is also considered a type of environment that includes, at least in part, some healthcare facility. It is defined as an anthropogenic environment bounded by a healthcare facility where health care services are provided by specialized staff and equipment.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501332,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:occupational_environment rdfs:subClassOf :anthropogenic_environment ;
    :has_definition ""An anthropogenic environment which is the product of a particular human occupational acitivity.""@en ;
    :has_exact_synonym ""work environment""@en .

","The occupational environment, also known as the work environment, is a type of anthropogenic environment. It is defined as an anthropogenic environment that is the result of specific human occupational activity.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501333,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:child_care_environment rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :day_care_building ],
        :anthropogenic_environment ;
    :has_definition ""An anthropogenic environment which is designed for child care.""@en ;
    :has_exact_synonym ""childcare environment""@en ;
    :has_narrow_synonym ""day care environment""@en,
        ""daycare environment""@en .

","The child care environment is a type of anthropogenic environment, which is specifically designed for child care. This environment encompasses anything that includes at least a part of some day care building. Furthermore, the child care environment is precisely defined as an anthropogenic environment intended for child care. It is also exactly synonymous with the term ""childcare environment"" and has narrow synonyms including ""day care environment"" and ""daycare environment.""",6,True
envo,http://purl.obolibrary.org/obo/ENVO_03501334,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:child_care_facility rdfs:subClassOf :human_construction ;
    :has_definition ""A human construction in which child care services are provided to a human child by specialized staff and equipment.""@en ;
    :has_exact_synonym ""childcare facility""@en ;
    :has_narrow_synonym ""day care facility""@en,
        ""daycare facility""@en .

","A child care facility is a type of human construction defined as a human construction in which child care services are provided to a human child by specialized staff and equipment. It is exactly synonymous with ""childcare facility"" and has narrow synonyms including ""day care facility"" and ""daycare facility.""",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501335,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:day_care_facility rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :day_care_building ],
        :human_construction ;
    :has_definition ""A child care facility in which day care services are provided, by specialized staff and equipment, to a human child during the working day.""@en ;
    :has_exact_synonym ""daycare""@en,
        ""daycare facility""@en .

","A day care facility is a type of human construction and is also considered a type of entity that includes, at a minimum, some part of a day care building. It is defined as a child care facility where day care services are offered to a human child during the working day, facilitated by specialized staff and equipment. Furthermore, ""daycare"" and ""daycare facility"" are exact synonyms for a day care facility.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501336,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:place_of_worship rdfs:subClassOf :human_construction ;
    :has_definition ""A human construction in which individuals or a group of people such as a congregation come to perform acts of devotion, veneration, or religious study.""@en .

","A place of worship is a type of human construction, defined as a human construction where individuals or a group of people, such as a congregation, come to perform acts of devotion, veneration, or religious study.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501337,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:temple rdfs:subClassOf :building ;
    :has_definition ""A building reserved in which religious or spiritual rituals and activities such as prayer and sacrifice are performed.""@en .

",A temple is a type of building that has the definition of a building reserved in which religious or spiritual rituals and activities such as prayer and sacrifice are performed.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501338,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:human_nursery rdfs:subClassOf :child_care_facility ;
    :has_definition ""A child care facility in which child care services are provided to young children and babies.""@en .

","A human nursery is a type of child care facility, defined as a child care facility where child care services are provided to young children and babies.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501339,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:household_environment rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :human_dwelling ],
        :anthropogenic_environment ;
    :has_definition ""An anthropogenic environment which is bounded by a human dwelling.""@en .

",Household environment is a type of anthropogenic environment and is also a type of environment that includes at least part of a human dwelling. It is defined as an anthropogenic environment that is bounded by a human dwelling.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501340,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:community_service_centre rdfs:subClassOf :building ;
    :has_definition ""A public building in which health, recreation or other public services to a local community are provided.""@en .

","A community service centre is a type of building characterized by its function as a public building in which health, recreation, or other public services are provided to a local community.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501341,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:community_health_centre rdfs:subClassOf :healthcare_facility ;
    :has_definition ""A healthcare facility which is used by a group of general practitioners and nurses to provide healthcare services to people in a certain area.""@en ;
    :has_exact_synonym ""health center""@en,
        ""healthcare center""@en ;
    :has_narrow_synonym ""cottage hospital""@en .

","A community health centre is a type of healthcare facility characterized by a specific definition: A healthcare facility utilized by a group of general practitioners and nurses to offer healthcare services to individuals in a particular area. This type of facility is precisely referred to as a health center or a healthcare center. Additionally, it is closely associated with, but slightly different from, a cottage hospital, which is considered a narrow synonym.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501342,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:dormitory rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :residential_building ],
        :room ;
    :has_definition ""A room which contains 1) a number of beds for sleeping and 2) often some other furniture and/or residential utilities.""@en .

",A dormitory is a type of room and is also defined as part of some residential building. It is characterized as a room that contains a number of beds for sleeping and often includes other furniture and/or residential utilities.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501343,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:first_nations_reserve rdfs:subClassOf :political_entity ;
    :has_definition ""A political entity which is defined by contract between the Canadian state (\""the Crown\"") and a First Nations people.""@en .

","A First Nations reserve is a type of political entity defined by a contract between the Canadian state (""the Crown"") and a First Nations people.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501344,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:insecure_housing rdfs:subClassOf :human_dwelling ;
    :has_definition ""A human dwelling which may be unsustainable over the long term for an inhabitant because of financial, livability, overcrowding or other factors.""@en .

","Insecure housing represents a category of human dwelling characterized by unsustainability over the long term for its occupants due to various factors such as financial issues, livability, overcrowding, among others.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501345,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:temporary_residence rdfs:subClassOf :human_dwelling ;
    :has_definition ""A human dwelling which is provided to one or more persons on a short-term basis.""@en .

",A temporary residence is a type of human dwelling that is defined as a dwelling provided to one or more persons on a short-term basis.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501346,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:chopstick rdfs:subClassOf :eating_utensil ;
    :has_definition ""An eating utensil which is a thin stick used in equal length pairs to manipulate food and bring it into a mouth.""@en .

","A chopstick is a type of eating utensil, defined as a thin stick used in equal length pairs to manipulate food and bring it into a mouth.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501347,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hotel rdfs:subClassOf :building ;
    :has_definition ""A building which 1) containing multiple dwellings of pre-furnished accomodation and 2) is rented on a short term and/or longer-term basis.""@en .

","A hotel is a type of building defined as a building containing multiple dwellings of pre-furnished accommodation, which is rented on either a short-term or longer-term basis.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501348,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:veterinary_facility rdfs:subClassOf :healthcare_facility ;
    :has_definition ""A healthcare facility which is used to provide healthcare services to animals.""@en .

","A veterinary facility is a type of healthcare facility, defined as a healthcare facility which is used to provide healthcare services to animals.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501349,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:airplane rdfs:subClassOf :aircraft ;
    :has_definition ""An aircraft which 1) has fixed wings and 2) is propelled by a thrust from a jet engine, propeller, or rocket engine.""@en ;
    :has_exact_synonym ""plane""@en .

","An airplane is a type of aircraft that is defined as an aircraft which has fixed wings and is propelled by a thrust from a jet engine, propeller, or rocket engine. Additionally, an airplane has an exact synonym: plane.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501350,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:physician_office rdfs:subClassOf :healthcare_facility ;
    :has_definition ""A healthcare facility which is the office of a physician.""@en ;
    :has_exact_synonym ""doctor's office""@en,
        ""doctor's practice""@en,
        ""doctor's surgery""@en .

","A physician office is a type of healthcare facility, which is defined as the office of a physician. It is exactly synonymous with a doctor's office, doctor's practice, and doctor's surgery.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501351,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ground_transport rdfs:subClassOf :constructed_transport_system ;
    :has_definition ""A constructed transport system which is designed to transport people or objects over land, but not water or air.""@en .

","Ground transport is a type of constructed transport system, defined as a constructed transport system designed to transport people or objects over land, but not water or air.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501352,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:animal_rescue_shelter rdfs:subClassOf :animal_house ;
    :has_definition ""An animal house which houses stray, lost, abandoned or surrendered animals.""@en ;
    :has_exact_synonym ""animal shelter""@en,
        ""pound""@en .

","An animal rescue shelter, which is a type of animal house, houses stray, lost, abandoned, or surrendered animals. It is also exactly synonymous with both ""animal shelter"" and ""pound.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501353,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:eating_utensil rdfs:subClassOf :utensil ;
    :has_definition ""A utensil used for consuming food.""@en ;
    :has_narrow_synonym ""cutlery utensil""@en .

","An eating utensil is a type of utensil defined as a utensil used for consuming food. Additionally, it is narrowly synonymous with a cutlery utensil.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501354,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:steel rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is an alloy of iron and which typically contains a few tenths of a percent of carbon.""@en .

",Steel is a type of manufactured product defined as an alloy of iron that typically contains a few tenths of a percent of carbon.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501355,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:public_private_prison rdfs:subClassOf :prison_facility ;
    :has_definition ""A prison facility which is owned by the state and operated by a private corporation.""@en .

",A public-private prison is a type of prison facility characterized by being owned by the state and operated by a private corporation.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501356,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:conveyor_system rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :motor ],
        :system ;
    :has_broad_synonym ""conveyor""@en ;
    :has_definition ""A system which is composed of one or more machines that can continuously transport material from one location to at least one other location.""@en ;
    :has_exact_synonym ""conveyor equipment""@en ;
    :has_narrow_synonym ""connveyor belt""@en .

","A conveyor system is a type of system and a specific kind of something that includes at least one motor as part of its composition. It is defined as a system composed of one or more machines capable of continuously transporting material from one location to at least one other location. The term ""conveyor"" is a broad synonym for a conveyor system, while ""conveyor equipment"" is considered an exact synonym. Furthermore, ""conveyor belt"" is recognized as a narrow synonym for a conveyor system.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_03501357,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:manufacturing_equipment rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :capable_of ;
            owl:someValuesFrom :manufacturing_process ],
        :manufactured_product ;
    :has_definition ""A manufactured product which is capable of some manufacturing process.""@en .

",Manufacturing equipment is defined as a manufactured product that is capable of performing some manufacturing process. This equipment is a type of manufactured product and is also considered a type of item that is at least capable of some manufacturing process.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501358,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:processing_line rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :manufacturing_equipment ],
        :system ;
    :has_definition ""A system which consists of manufacturing equipment that performs manufacturing processes in a linear fashion.""@en ;
    :has_exact_synonym ""production line""@en .

","A processing line is a type of system and it is also considered a type of entity that necessarily includes some manufacturing equipment as part of it. It is defined as a system which consists of manufacturing equipment that performs manufacturing processes in a linear fashion. Furthermore, the processing line is exactly synonymous with the term ""production line.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501359,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:equipment_frame rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is a structural system on which equipment components are mounted.""@en .

","An equipment frame is a type of manufactured product, defined as a structural system on which equipment components are mounted.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501360,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:equipment_leg rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :equipment_frame ],
        :manufactured_product ;
    :has_definition ""A manufactured product which positions a piece of equipment above a surface.""@en .

",An equipment leg is a type of manufactured product and also a type of something that constitutes at least part of an equipment frame. It is defined as a manufactured product which positions a piece of equipment above a surface.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501362,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:belt_conveyor_system rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :conveyor_belt ],
        :conveyor_system ;
    :has_definition ""A conveyor system which uses conveyer belt machines to transport material.""@en .

","A belt conveyor system is a type of conveyor system and is defined as a conveyor system that uses conveyor belt machines to transport material. It is also a type of entity that includes, at a minimum, a part that is some conveyor belt.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501363,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:conveyor_belt_component rdfs:subClassOf :manufactured_product ;
    :has_broad_synonym ""conveyor belt""@en ;
    :has_definition ""A manufactured product which is 1) an endless belt of flexible material stretched between two drums; 2) conveys material between drum locations.""@en .

","A conveyor belt component is a type of manufactured product defined as an endless belt of flexible material stretched between two drums, which conveys material between drum locations. It is broadly synonymous with the term conveyor belt.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501364,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:packaging_equipment rdfs:subClassOf :manufacturing_equipment ;
    :has_definition ""A manufacturing equipment piece which is used to package material.""@en .

","Packaging equipment is a type of manufacturing equipment, defined as a piece of manufacturing equipment used to package material.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501365,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:bucket_conveyor rdfs:subClassOf :conveyor_system ;
    :has_definition ""A conveyor system which is used to transport granular material vertically in open containers.""@en .

",A bucket conveyor is a type of conveyor system which is defined as a conveyor system used to transport granular material vertically in open containers.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501366,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:screw_conveyor rdfs:subClassOf :conveyor_system ;
    :has_definition ""A conveyor system which consists of a helicoid flight mounted in a tube or shaft.""@en .

",A screw conveyor is a type of conveyor system defined as a conveyor system that consists of a helicoid flight mounted in a tube or shaft.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501367,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pneumatic_conveyor rdfs:subClassOf :conveyor_system ;
    :has_definition ""A conveyor system which transports dry bulk particulate or granular material through a pipeline by a stream of gas.""@en .

",A pneumatic conveyor is a type of conveyor system defined as a conveyor system that transports dry bulk particulate or granular material through a pipeline by a stream of gas.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501368,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:conveyor_roller rdfs:subClassOf :manufactured_product ;
    :has_definition ""A manufactured product which is a cylindrical (or approximately cylindrical) item used under a heavy object to facilitate moving it.""@en .

",A conveyor roller is a type of manufactured product defined as a cylindrical (or approximately cylindrical) item used under a heavy object to facilitate moving it.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501369,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:seam_surface rdfs:subClassOf :spatial_region ;
    :has_definition ""A two-dimensional spatial region where one material entity touches or is attached to itself or another material entity along some length which is exposed to an environment.""@en .

",A seam surface is a type of spatial region defined as a two-dimensional spatial region where one material entity touches or is attached to itself or another material entity along some length which is exposed to an environment.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501370,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:stagnant_water rdfs:subClassOf :liquid_water ;
    :has_definition ""A liquid water which has no current or flow and is susceptible to contamination by pathogens or pathogenic vectors.""^^xsd:string ;
    :has_related_synonym ""wet""@en .

","Stagnant water is a type of liquid water defined as liquid water which has no current or flow and is susceptible to contamination by pathogens or pathogenic vectors. Additionally, stagnant water is related to the synonym ""wet.""",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03510000,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:wood_dust rdfs:subClassOf :dust ;
    :has_definition ""Dust which is 1) generated when wood is processed and 2) composed primarily of cellulose, polyoses, and lignin."" .

","Wood dust is a type of dust that is generated when wood is processed and is primarily composed of cellulose, polyoses, and lignin.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03510001,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:brake_fluid rdfs:subClassOf :hydraulic_fluid ;
    :has_definition ""A hydraulic fluid which is 1) used in hydraulic brake and hydraulic clutch applications in vehicles to amplify braking force and 2) composed primarily of ethylene glycol, polyglycols, silicone fluids, and isobutyl alcohol."" .

","Brake fluid is a type of hydraulic fluid defined as a hydraulic fluid that is used in hydraulic brake and hydraulic clutch applications in vehicles to amplify braking force. It is composed primarily of ethylene glycol, polyglycols, silicone fluids, and isobutyl alcohol.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03510002,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:automatic_transmission_fluid rdfs:subClassOf :manufactured_product ;
    :has_definition ""Fluid used for valve operation, brake band friction, and gear lubrication within an automatic vehicle transmission."" ;
    :has_exact_synonym ""ATF"" .

","Automatic transmission fluid (ATF) is a type of manufactured product defined as fluid used for valve operation, brake band friction, and gear lubrication within an automatic vehicle transmission. It has the exact synonym ATF.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03510003,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:famine rdfs:subClassOf :environmental_system_process ;
    :has_definition ""An environmental system process during which populations have reduced access to food, causing increased hunger, malnutrition, and consequent mortality."" .

","Famine is a type of environmental system process characterized by an environmental system process during which populations have reduced access to food, causing increased hunger, malnutrition, and consequent mortality.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03510004,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hydraulic_fluid rdfs:subClassOf :manufactured_product ;
    :has_definition ""A medium by which power is transferred in hydraulic machinery."" .

",Hydraulic fluid is a type of manufactured product defined as a medium by which power is transferred in hydraulic machinery.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03510005,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:motor_oil rdfs:subClassOf :manufactured_product ;
    :has_definition ""A lubricant for internal combustion engines which 1) reduces friction and wear 2) cleans the engine 3) neutralizes acids 4) improves sealing of piston rings, and 5) cools the engine."" ;
    :has_exact_synonym ""engine lubricant"",
        ""engine oil"" .

","Motor oil is a type of manufactured product that serves as a lubricant for internal combustion engines. It is designed to reduce friction and wear, clean the engine, neutralize acids, improve the sealing of piston rings, and cool the engine. Additionally, motor oil is also known by its exact synonyms: engine lubricant and engine oil.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03510006,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:diesel_fuel rdfs:subClassOf :petroleum ;
    :has_broad_synonym ""petroleum distillate fuel oil"" ;
    :has_definition ""A liquid fuel used in diesel engines, whose fuel ignition takes place, without any spark, as a result of compression of the inlet air mixture and then injection of fuel."" .

","Diesel fuel is a type of petroleum and is defined as a liquid fuel used in diesel engines, whose fuel ignition occurs without any spark, due to the compression of the inlet air mixture followed by the injection of fuel. Additionally, diesel fuel is broadly synonymous with petroleum distillate fuel oil.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03510007,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gasoline rdfs:subClassOf :petroleum ;
    :has_definition ""A clear petroleum-derived flammable liquid which is used as fuel in most spark-ignited internal combustion engines."" ;
    :has_exact_synonym ""gas"",
        ""petrol"" .

","Gasoline, a type of petroleum, is defined as a clear petroleum-derived flammable liquid which is used as fuel in most spark-ignited internal combustion engines. It has the exact synonyms ""gas"" and ""petrol.""",4,True
