ontology,root,fragment,text,llm_text,statements,llm
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Country,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:country a owl:Class ;
    rdfs:comment ""A class that is equivalent to the set of individuals that are described in the enumeration - ie Countries can only be either America, England, France, Germany or Italy and nothing else. Note that these individuals have been asserted to be allDifferent from each other.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:oneOf [ rdf:first :america ;
                                    rdf:rest [ rdf:first :england ;
                                            rdf:rest [ rdf:first :france ;
                                                    rdf:rest [ rdf:first :germany ;
                                                            rdf:rest [ rdf:first :italy ;
                                                                    rdf:rest :nil ] ] ] ] ] ] ;
                    rdf:rest [ rdf:first :domain_concept ;
                            rdf:rest :nil ] ] ] .

","country is same as all of (one of (an america, and an england, and a france, and a germany, and an italy), and a domain concept).","A country is any one of America, England, France, Germany, or Italy, and also represents a domain concept.",1,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MushroomTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:mushroom_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","mushroom topping is a type of a vegetable topping.
mushroom topping is a type of at least has spiciness some a mild.
mushroom topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a garlic topping, and a tomato topping, and an olive topping, and an asparagus topping, and a rocket topping, and an onion topping, and an artichoke topping).","Mushroom topping is a type of vegetable topping that has mild spiciness. It is distinct from pepper topping, leek topping, petit pois topping, spinach topping, caper topping, garlic topping, tomato topping, olive topping, asparagus topping, rocket topping, onion topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#UnclosedPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:unclosed_pizza a owl:Class ;
    rdfs:comment ""An unclosed Pizza cannot be inferred to be either a VegetarianPizza or a NonVegetarianPizza, because it might have other toppings.""^^xsd:string ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

","unclosed pizza is a type of a named pizza.
unclosed pizza is a type of at least has topping some a mozzarella topping.
unclosed pizza is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","An unclosed pizza is a type of named pizza. It must have at least some mozzarella topping. It is distinct from pizzas like la reine, frutti di mare, fiorentina, margherita, american hot, sloppy giuseppe, veneziana, mushroom, pollo ad astra, caprina, cajun, giardiniera, american, prince carlo, capricciosa, siciliana, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#OnionTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:onion_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :medium .

","onion topping is a type of a vegetable topping.
onion topping is a type of at least has spiciness some a medium.
onion topping is different from (a pepper topping, and a petit pois topping, and a leek topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an asparagus topping, and an olive topping, and a rocket topping, and an artichoke topping).","Onion topping is a type of vegetable topping that has some medium spiciness. It is distinct from other toppings such as pepper topping, petit pois topping, leek topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, asparagus topping, olive topping, rocket topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GoatsCheeseTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:goats_cheese_topping a owl:Class ;
    owl:disjointWith :four_cheeses_topping,
        :gorgonzola_topping,
        :mozzarella_topping,
        :parmesan_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","goats cheese topping is a type of a cheese topping.
goats cheese topping is a type of at least has spiciness some a mild.
goats cheese topping is different from (a gorgonzola topping, and a mozzarella topping, and a parmesan topping, and a four cheeses topping).","Goat's cheese topping is a type of cheese topping that has at least some mild spiciness. It is different from gorgonzola topping, mozzarella topping, parmesan topping, and four cheeses topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Rosa,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:rosa a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :gorgonzola_topping .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :gorgonzola_topping ;
                    rdf:rest [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :tomato_topping ;
                                    rdf:rest :nil ] ] ] ] ;
    owl:onProperty :has_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

","rosa is a type of a named pizza.
rosa is a type of at least has topping some a gorgonzola topping.
rosa is a type of at least has topping some a mozzarella topping.
rosa is a type of at least has topping some a tomato topping.
rosa is a type of only has topping any of (a gorgonzola topping, and a mozzarella topping, and a tomato topping).
rosa is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a sloppy giuseppe, and an american hot, and a veneziana, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Rosa is a unique type of pizza that includes at least gorgonzola, mozzarella, and tomato toppings. It is distinct from other pizzas like la reine, frutti di mare, fiorentina, margherita, sloppy giuseppe, american hot, veneziana, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, american, giardiniera, prince carlo, capricciosa, siciliana, parmense, soho, quattro formaggi, four seasons, and napoletana.",6,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MixedSeafoodTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:mixed_seafood_topping a owl:Class ;
    owl:disjointWith :anchovies_topping,
        :prawns_topping .

","mixed seafood topping is a type of a fish topping.
mixed seafood topping is different from (an anchovies topping, and a prawns topping).","Mixed seafood topping is a type of fish topping, but it is different from an anchovies topping and a prawns topping.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NamedPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:named_pizza a owl:Class ;
    rdfs:comment ""A pizza that can be found on a pizza menu""@en ;
    rdfs:subClassOf :pizza .

",named pizza is a type of a pizza.,"A pizza called ""named pizza"" is a type of pizza.",1,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PrawnsTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:prawns_topping a owl:Class ;
    owl:disjointWith :anchovies_topping,
        :mixed_seafood_topping .

","prawns topping is a type of a fish topping.
prawns topping is different from (a mixed seafood topping, and an anchovies topping).","Prawns topping is one type of fish topping, distinct from both mixed seafood topping and anchovies topping.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:cheese_topping a owl:Class ;
    owl:disjointWith :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","cheese topping is a type of a pizza topping.
cheese topping is different from (a fruit topping, and a herb spice topping, and a meat topping, and a fish topping, and a vegetable topping, and a nut topping, and a sauce topping).","Cheese topping is a type of pizza topping that is distinct from fruit, herb spice, meat, fish, vegetable, nut, and sauce toppings.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Hot,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:hot a owl:Class ;
    owl:disjointWith :medium,
        :mild .

","hot is a type of a spiciness.
hot is different from (a medium, and a mild).",Hot is a type of spiciness and is different from both medium and mild.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FourCheesesTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:four_cheeses_topping a owl:Class ;
    owl:disjointWith :goats_cheese_topping,
        :gorgonzola_topping,
        :mozzarella_topping,
        :parmesan_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","four cheeses topping is a type of a cheese topping.
four cheeses topping is a type of at least has spiciness some a mild.
four cheeses topping is different from (a goats cheese topping, and a gorgonzola topping, and a mozzarella topping, and a parmesan topping).","Four cheeses topping, a type of cheese topping, has a mild level of spiciness. It is distinct from goats cheese topping, gorgonzola topping, mozzarella topping, and parmesan topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PizzaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:pizza_topping a owl:Class ;
    owl:disjointWith :ice_cream,
        :pizza,
        :pizza_base .

","pizza topping is a type of a domain concept.
pizza topping is different from (a pizza, and an ice cream, and a pizza base).","Pizza topping is a type of domain concept. It is distinct from pizza, ice cream, and pizza base.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#LaReine,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:la_reine a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :ham_topping ;
                    rdf:rest [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :mushroom_topping ;
                                    rdf:rest [ rdf:first :olive_topping ;
                                            rdf:rest [ rdf:first :tomato_topping ;
                                                    rdf:rest :nil ] ] ] ] ] ] ;
    owl:onProperty :has_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :olive_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mushroom_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :ham_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

","la reine is a type of a named pizza.
la reine is a type of at least has topping some a ham topping.
la reine is a type of at least has topping some a mozzarella topping.
la reine is a type of at least has topping some a mushroom topping.
la reine is a type of at least has topping some a tomato topping.
la reine is a type of at least has topping some an olive topping.
la reine is a type of only has topping any of (a ham topping, and a mozzarella topping, and a mushroom topping, and an olive topping, and a tomato topping).
la reine is different from (a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and an unclosed pizza, and a mushroom, and a caprina, and a pollo ad astra, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","La Reine is a type of named pizza that has toppings including ham, mozzarella, mushrooms, tomatoes, and olives. It exclusively has these toppings and no others. It is distinct from other pizzas such as Frutti di Mare, Fiorentina, Margherita, American Hot, Sloppy Giuseppe, Veneziana, unclosed pizza, Mushroom, Caprina, Pollo ad Astra, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",8,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Mild,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:mild a owl:Class ;
    owl:disjointWith :hot,
        :medium .

","mild is a type of a spiciness.
mild is different from (a hot, and a medium).",Mild is a type of spiciness that is different from both hot and medium.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MozzarellaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:mozzarella_topping a owl:Class ;
    owl:disjointWith :four_cheeses_topping,
        :goats_cheese_topping,
        :gorgonzola_topping,
        :parmesan_topping .

[] a owl:Restriction ;
    owl:hasValue :italy ;
    owl:onProperty :has_country_of_origin .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","mozzarella topping is a type of a cheese topping.
mozzarella topping is a type of at least has spiciness some a mild.
mozzarella topping is a type of must has country of origin an italy.
mozzarella topping is different from (a goats cheese topping, and a gorgonzola topping, and a parmesan topping, and a four cheeses topping).","Mozzarella topping is a type of cheese topping that must originate from Italy and has a mild level of spiciness. It is distinct from goat cheese topping, gorgonzola topping, parmesan topping, and four cheeses topping.",4,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HotSpicedBeefTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:hot_spiced_beef_topping a owl:Class ;
    owl:disjointWith :chicken_topping,
        :ham_topping,
        :peperoni_sausage_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :hot .

","hot spiced beef topping is a type of a meat topping.
hot spiced beef topping is a type of at least has spiciness some a hot.
hot spiced beef topping is different from (a peperoni sausage topping, and a chicken topping, and a ham topping).","Hot spiced beef topping is a type of meat topping that has some level of spiciness, specifically hot. It is different from pepperoni sausage topping, chicken topping, and ham topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RosemaryTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:rosemary_topping a owl:Class ;
    owl:disjointWith :cajun_spice_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","rosemary topping is a type of a herb spice topping.
rosemary topping is a type of at least has spiciness some a mild.
rosemary topping is different from a cajun spice topping.",Rosemary topping is a type of herb spice topping that has a mild level of spiciness. It is distinct from a Cajun spice topping.,3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ParmaHamTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:parma_ham_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :ham_topping .

","parma ham topping is a type of a ham topping.
parma ham topping is a type of at least has spiciness some a mild.",Parma ham topping is a kind of ham topping that has at least some mild spiciness.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CaperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:caper_topping a owl:Class ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","caper topping is a type of a vegetable topping.
caper topping is a type of at least has spiciness some a mild.
caper topping is different from (a pepper topping, and a petit pois topping, and a leek topping, and a spinach topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an asparagus topping, and an olive topping, and an onion topping, and a rocket topping, and an artichoke topping).","Caper topping is a type of vegetable topping that has some mild spiciness. It is distinct from pepper topping, petit pois topping, leek topping, spinach topping, garlic topping, mushroom topping, tomato topping, asparagus topping, olive topping, onion topping, rocket topping, and artichoke topping.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Medium,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:medium a owl:Class ;
    owl:disjointWith :hot,
        :mild .

","medium is a type of a spiciness.
medium is different from (a hot, and a mild).",Medium is a type of spiciness that is distinct from both hot and mild.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HotGreenPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot_green_pepper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :green_pepper_topping .

","hot green pepper topping is a type of a green pepper topping.
hot green pepper topping is a type of at least has spiciness some a hot.",A hot green pepper topping is a type of green pepper topping that has some level of spiciness.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ThinAndCrispyBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:thin_and_crispy_base a owl:Class ;
    owl:disjointWith :deep_pan_base .

","thin and crispy base is a type of a pizza base.
thin and crispy base is different from a deep pan base.",A thin and crispy base is a type of pizza base that is distinct from a deep pan base.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NonVegetarianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:non_vegetarian_pizza a owl:Class ;
    rdfs:comment ""Any Pizza that is not a VegetarianPizza""@en ;
    owl:disjointWith :vegetarian_pizza .

[] a owl:Class ;
    owl:intersectionOf [ rdf:first [ a owl:Class ;
                    owl:complementOf :vegetarian_pizza ] ;
            rdf:rest [ rdf:first :pizza ;
                    rdf:rest :nil ] ] .

","non vegetarian pizza is different from a vegetarian pizza.
non vegetarian pizza is same as all of (complement of a vegetarian pizza, and a pizza).",Non-vegetarian pizza is different from vegetarian pizza. It is the same as the complement of vegetarian pizza combined with a pizza.,2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SlicedTomatoTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:sliced_tomato_topping a owl:Class ;
    owl:disjointWith :sundried_tomato_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","sliced tomato topping is a type of a tomato topping.
sliced tomato topping is a type of at least has spiciness some a mild.
sliced tomato topping is different from a sundried tomato topping.",Sliced tomato topping is a type of tomato topping. It has at least some mild spiciness and is different from a sundried tomato topping.,3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NutTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:nut_topping a owl:Class ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :sauce_topping,
        :vegetable_topping .

[] a owl:Restriction ;
    owl:onProperty :has_spiciness ;
    owl:someValuesFrom :mild .

","nut topping is a type of a pizza topping.
nut topping is a type of at least has spiciness some a mild.
nut topping is different from (a fruit topping, and a cheese topping, and a herb spice topping, and a meat topping, and a fish topping, and a vegetable topping, and a sauce topping).","Nut topping is a type of pizza topping that has a mild level of spiciness. It is distinct from fruit toppings, cheese toppings, herb spice toppings, meat toppings, fish toppings, vegetable toppings, and sauce toppings.",3,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GreenPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:green_pepper_topping a owl:Class ;
    owl:disjointWith :jalapeno_pepper_topping,
        :peperonata_topping,
        :sweet_pepper_topping .

","green pepper topping is a type of a pepper topping.
green pepper topping is different from (a jalapeno pepper topping, and a peperonata topping, and a sweet pepper topping).","Green pepper topping is a type of pepper topping, distinct from jalapeno pepper topping, peperonata topping, and sweet pepper topping.",2,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#DomainConcept,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:domain_concept a owl:Class ;
    owl:disjointWith :value_partition .

",domain concept is different from a value partition.,A domain concept differs from a value partition.,1,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Fiorentina,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:fiorentina a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :olive_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :mozzarella_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :garlic_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :spinach_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :parmesan_topping ;
                    rdf:rest [ rdf:first :tomato_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :spinach_topping ;
                                            rdf:rest [ rdf:first :garlic_topping ;
                                                    rdf:rest [ rdf:first :olive_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ] ;
    owl:onProperty :has_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :parmesan_topping .

","fiorentina is a type of a named pizza.
fiorentina is a type of at least has topping some a garlic topping.
fiorentina is a type of at least has topping some a mozzarella topping.
fiorentina is a type of at least has topping some a parmesan topping.
fiorentina is a type of at least has topping some a spinach topping.
fiorentina is a type of at least has topping some a tomato topping.
fiorentina is a type of at least has topping some an olive topping.
fiorentina is a type of only has topping any of (a parmesan topping, and a tomato topping, and a mozzarella topping, and a spinach topping, and a garlic topping, and an olive topping).
fiorentina is different from (a la reine, and a frutti di mare, and a margherita, and an american hot, and a veneziana, and a sloppy giuseppe, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Fiorentina is a type of pizza known for its unique combination of toppings. It includes garlic, mozzarella, parmesan, spinach, tomato, and olives. Fiorentina is distinct in that it exclusively features these toppings and no others. This pizza is different from many other types such as La Reine, Frutti di Mare, Margherita, American Hot, Veneziana, Sloppy Giuseppe, any unclosed pizza, Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",9,gpt-4o
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#QuattroFormaggi,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

:quattro_formaggi a owl:Class ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :four_cheeses_topping .

[] a owl:Restriction ;
    owl:allValuesFrom [ a owl:Class ;
            owl:unionOf [ rdf:first :four_cheeses_topping ;
                    rdf:rest [ rdf:first :tomato_topping ;
                            rdf:rest :nil ] ] ] ;
    owl:onProperty :has_topping .

[] a owl:Restriction ;
    owl:onProperty :has_topping ;
    owl:someValuesFrom :tomato_topping .

","quattro formaggi is a type of a named pizza.
quattro formaggi is a type of at least has topping some a four cheeses topping.
quattro formaggi is a type of at least has topping some a tomato topping.
quattro formaggi is a type of only has topping any of (a four cheeses topping, and a tomato topping).
quattro formaggi is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a veneziana, and a sloppy giuseppe, and an american hot, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a four seasons, and a napoletana).","Quattro Formaggi is a specific type of named pizza. It always includes at least a four cheeses topping and a tomato topping. The only toppings it ever has are either a four cheeses topping or a tomato topping, and nothing else. Quattro Formaggi is distinct from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, Sloppy Giuseppe, American Hot, any unclosed pizza, Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Four Seasons, and Napoletana.",5,gpt-4o
