ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_01000922,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:animal_cage rdfs:subClassOf :manufactured_cage ;
    :has_broad_synonym ""cage"" ;
    :has_definition ""A manufactured cage which may be used to confine, contain, or protect an animal."" .

","Animal cage refers to a man-made enclosure designed to confine, contain or protect an animal. It can be made from various materials such as metal, plastic, wood, or a combination of these materials. Animal cages are commonly used in zoos, laboratories, and pet stores for housing animals safely and securely. They come in different sizes and shapes to accommodate the specific needs of the animal being housed. Some examples of animal cages include birdcages, aquariums, and small enclosures for rodents or reptiles.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000923,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:petting_zoo rdfs:subClassOf :zoological_garden ;
    :has_definition ""A petting zoo is a zoological garden which contains domesticated non-human animals and some wild non-human animals that are docile enough for humans to touch and feed."" ;
    :has_exact_synonym ""petting farm"" ;
    :has_related_synonym ""children's zoo"" .

","A petting zoo is a type of zoological garden that allows visitors, especially children, to interact with and feed the animals. It usually contains domesticated non-human animals such as cows, goats, sheep, pigs, and chickens, as well as some wild non-human animals that are docile enough for humans to handle safely. The term ""petting zoo"" is also sometimes used interchangeably with a ""children's zoo,"" although not all children's zoos necessarily have petting opportunities.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000924,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:plumbing_drain rdfs:subClassOf :artificial_channel ;
    :has_definition ""An artificial channel which transports unwanted water or waste liquids away from their source, either to a more useful area, a receptacle, or into sewers or stormwater mains as waste discharge to be released or processed."" ;
    :has_exact_synonym ""drain"",
        ""drainage channel"" .

","A plumbing drain is a type of artificial channel that is designed to transport unwanted water or waste liquids away from their source, either to a more useful area, a receptacle, or into sewers or stormwater mains as waste discharge to be released or processed. It serves the same purpose as a drainage channel, which is also an artificial channel that transports unwanted water or waste liquids away from their source, but may have slightly different characteristics depending on the specific application and location.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000925,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:abattoir rdfs:subClassOf :industrial_building ;
    :has_definition ""A facility in which non-human animals are slaughtered and processed for human consumption."" ;
    :has_exact_synonym ""slaughterhouse"",
        ""slaughter plant""@en ;
    :has_related_synonym ""meat processing building"",
        ""butchery""@en .

","Abattoirs are industrial buildings where non-human animals, such as cattle and pigs, are killed and processed for human consumption. They may also be referred to as slaughter plants or slaughterhouses. The term ""butchery"" can also refer to a place where meat is prepared and processed, although it is not specifically limited to the killing of animals. A meat processing building could be used to describe an abattoir, but the term is more commonly associated with facilities that process raw meat after it has been killed elsewhere.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000926,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:knackery rdfs:subClassOf :industrial_building ;
    :has_definition ""A facility in which non-human animals are slaughtered and processed, but not for human consumption."" ;
    :has_exact_synonym ""knacker's yard"" .

","knackery is a type of industrial building where non-human animals are processed and killed, but not for human consumption. The exact synonym of knackery is ""knacker's yard.""",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000927,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:day_care_building rdfs:subClassOf :commercial_building ;
    :has_definition ""A building which is used to care for a human child during the working day by a person, outside the child's immediate family, other than that child's legal guardians."" ;
    :has_exact_synonym ""child care building"",
        ""daycare building""@en .

","A daycare center is a type of commercial building that provides child care services to working parents, typically on a regular schedule.
A daycare center has the definition of A facility or institution where young children can be left for short periods while their parents are at work, school, or other activities. It may provide meals and snacks, as well as educational and recreational activities for the children.
A daycare center has an exact synonym child care center.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000928,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fish_processing_building rdfs:subClassOf :food_processing_building ;
    :has_definition ""A building in which fish are subject to a series of operations to prepare them for human consumption."" ;
    :has_related_synonym ""fish factory"" .

","A fish processing building is a facility where fish are processed and prepared for human consumption. The operations that take place in such a building may include cleaning, filleting, freezing, canning, packaging, and distribution of the finished products. These buildings often have specialized equipment and facilities to handle the handling and preparation of fish efficiently and hygienically. Some examples of fish processing buildings include fish canneries, cold storage warehouses, and processing plants that use advanced technology such as vacuum-sealing machines or automated filleting systems. Overall, a fish processing building is an essential part of the food industry, helping to ensure the safety and quality of seafood products for consumers.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000929,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mushroom_environment rdfs:subClassOf :anatomical_entity_environment .

",mushroom environment is a type of anatomical entity environment.,1,False
envo,http://purl.obolibrary.org/obo/ENVO_01000930,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ecological_corridor rdfs:subClassOf :ecosystem ;
    :has_definition ""An ecosystem which bridges two or more adjoining ecosystems and through which organisms may move or propagate."" ;
    :has_related_synonym ""animal corridor"",
        ""green corridor"",
        ""habitat corridor"",
        ""wildlife corridor"" .

","An ecological corridor, also known as a wildlife corridor, is a natural pathway that connects fragmented habitats and allows for the safe movement of wildlife between them. These corridors are essential for maintaining biodiversity and preventing the isolation of plant and animal populations. The creation of ecological corridors can be achieved through various methods such as restoration of degraded landscapes, creation of new habitats, and management of existing habitat networks. By creating these pathways, we can help to ensure that wildlife populations have the ability to move freely in search of food, water, and suitable breeding grounds while also reducing human-wildlife conflicts and increasing overall ecosystem resilience.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000931,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:migration_path rdfs:subClassOf :ecological_corridor ;
    :has_definition ""An ecological corridor through which organisms move during a migration process."" ;
    :has_exact_synonym ""migration corridor"" ;
    :has_related_synonym ""migratory route"" .

","Migration path is indeed an ecological corridor used by organisms during their migration process. It provides a safe and unobstructed passage for these species to move from one habitat to another, helping them maintain genetic diversity and adapt to changing environmental conditions.

An ecological corridor is a continuous stretch of land or water that links fragmented habitats, allowing wildlife to move freely between them. It can be created through human intervention, such as designating protected areas, creating greenways, or even restoring damaged ecosystems. By preserving and connecting these natural pathways, we help maintain the health of our planet's biodiversity and ensure the survival of countless species that call our world home.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000932,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:nursing_home rdfs:subClassOf :healthcare_facility ;
    :has_broad_synonym ""intermediate care facility"",
        ""long-term care facility"",
        ""skilled nursing facility"",
        ""old people's home""@en ;
    :has_definition ""A building in which nursing aides and skilled nurses provide care and treatment to residents who have significant difficulty coping with the required activities of daily living."" ;
    :has_exact_synonym ""care home"",
        ""convalescent home"",
        ""rest home"" .

","A nursing home, also known as a skilled nursing facility or intermediate care facility, is a type of healthcare facility that provides medical and nursing care to individuals who require assistance with daily activities. These facilities are designed for people who have serious illnesses, injuries, or disabilities that make it difficult for them to live independently. In addition to medical care, nursing homes also provide social and recreational programs to help residents maintain their quality of life.",9,True
envo,http://purl.obolibrary.org/obo/ENVO_01000933,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:residential_building rdfs:subClassOf :human_house ;
    :has_definition ""A human house which serves as a long-term shelter for its inhabitants and within which they store personal property."" .

","That is correct! A residential building is a type of human house that serves as a long-term shelter for its inhabitants and within which they store personal property. Residential buildings can vary greatly in size, design, and construction materials, but they all share the common purpose of providing a safe and comfortable living space for people to live and thrive in.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000934,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:restaurant rdfs:subClassOf :commercial_building ;
    :has_definition ""A building within which food and drink are prepared and served to customers in exchange for money or other goods and/or services."" ;
    :has_exact_synonym ""eatery"" .

",restaurant is a place where people go to eat and drink.,3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000935,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:campground rdfs:subClassOf :anthropogenic_geographic_feature ;
    :has_definition ""A part of an ecosystem which may be or has been used for one or more overnight stays by humans sheltering in tents, camper vans, caravans, or improvised shelters."" ;
    :has_exact_synonym ""camping ground"",
        ""camping pitch"",
        ""camping site"",
        ""campsite"" .

","Campground is a type of anthropogenic geographic feature.
Campground has definition A part of an ecosystem which may be or has been used for one or more overnight stays by humans sheltering in tents, camper vans, caravans, or improvised shelters..
Campground has exact synonym camping ground.
Campground has exact synonym camping pitch.
Campground has exact synonym camping site.
Campground has exact synonym campsite.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000936,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:dedicated_campground rdfs:subClassOf :campground ;
    :has_definition ""A campground which has been modified by humans to provide and maintain facilities for camping such as fire pits, road access, latrines, and garbage bins."" .

","A dedicated campground is a campground that has been specially designed and maintained for the purpose of providing facilities and services for campers. It usually includes basic amenities such as fire pits, road access, latrines, and garbage bins, which are essential for the comfort and convenience of those staying at the campground. These types of campgrounds may be found in both natural settings, such as national parks or state forests, and developed areas, such as privately owned properties or commercial campgrounds. In general, dedicated campgrounds prioritize the needs of campers by offering a range of services and facilities that cater to their specific requirements.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000937,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:impromptu_campground rdfs:subClassOf :campground ;
    :has_definition ""A campground which has no pre-existing facilities installed or maintained by humans, usually found outside of anthropised ecosystems."" .

","Yes, that is correct. An impromptu campground would typically be a campsite that has been established in an area where there are no existing facilities such as restrooms or picnic tables. This type of camping often takes place in remote areas, such as national parks or wilderness regions, and may require more advanced planning and preparation than staying at a designated campground with provided amenities. It is important to consider factors such as weather conditions, water availability, and proper waste disposal when planning an impromptu camping trip.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000938,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot_tub rdfs:subClassOf :manufactured_product ;
    :has_broad_synonym ""spa"" ;
    :has_definition ""A manufactured product which may hold a volume of heated water suitable for one or more humans to bathe in, usually for the purposes of hydrotherapy or pleasure."" ;
    :has_narrow_synonym ""Jacuzzi"" .

","A hot tub is a type of manufactured product that holds a volume of heated water suitable for one or more humans to bathe in, usually for the purposes of hydrotherapy or pleasure. It can be referred to as a spa or Jacuzzi, but these terms are more specific and will generally refer to larger or more advanced versions of a hot tub.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000939,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:time_crystal rdfs:subClassOf :environmental_material ;
    :has_definition ""An open system in non-equilibrium with its environment that exhibits time translation symmetry breaking."" ;
    :has_exact_synonym ""space-time crystal"" .

","A ""time crystal"" is not a commonly used term in the scientific community, but it can be understood as an open system in non-equilibrium with its environment that exhibits time translation symmetry breaking.
An exact synonym for a ""time crystal"" would be a ""space-time crystal.""",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000940,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fissure_water rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :partially_surrounded_by ;
            owl:someValuesFrom :geological_fracture ],
        :liquid_water ;
    :has_definition ""Water which is partially contained within a fissure or a geological fracture."" ;
    :has_exact_synonym ""fracture water"" .

","Fissure water is a type of liquid that is partially contained within a fissure or geological fracture. It is also known as fracture water, and it can be found in various environments such as underground aquifers, geothermal systems, and even some lakes and rivers. Fissure water often contains dissolved minerals, gases, and other substances that are present within the rock or soil surrounding the fissure. The presence of these substances can affect the taste, color, and composition of the water, making it different from fresh surface water.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000941,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:planetary_subsurface_zone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :adjacent_to ;
            owl:someValuesFrom :planetary_surface ],
        [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :planetary_structural_layer ],
        :subsurface_zone_of_an_astronomical_body ;
    :has_definition ""Regions of a planet which are not exposed to the planet's atmosphere or space, often comprising parts of one or more planetary structural layers."" .

","Planetary Subsurface Zone is a term used to describe areas on planets and other celestial bodies that are below the surface, not exposed to the atmosphere or space. These zones can include parts of one or more planetary structural layers and can be adjacent to the planet's surface.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000942,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:continental_subsurface_zone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :continental_crust ],
        [ a owl:Restriction ;
            owl:onProperty :adjacent_to ;
            owl:someValuesFrom :planetary_landmass ],
        :planetary_subsurface_zone ;
    :has_definition ""A region which overlaps parts of one or more planetary structural layers which are located below a continental landmass."" .

",The Continental Subsurface Zone (CSZ) is a region that overlaps parts of one or more planetary structural layers located below a continental landmass.,4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000943,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetated_hill rdfs:subClassOf :hill ;
    :has_definition ""A hill which has a surface that is partially or wholly covered by plant communities."" .

","A vegetated hill is a type of geographic feature that is characterized by its partially or wholly covered surface by plant communities. These hills can range in size and shape, from small knolls to larger mountains, and can be found in various types of ecosystems around the world. The presence of vegetation on a hill can provide important benefits for local ecosystems, such as improving soil quality, regulating water flow, and supporting biodiversity. Additionally, vegetated hills can also serve as valuable sources of natural resources, including timber, minerals, and water. Overall, the term ""vegetated hill"" refers to a specific type of geographic feature that is characterized by its plant-covered surface and the various ecological benefits it provides.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000944,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:microplastic_particle rdfs:subClassOf :piece_of_plastic ;
    :has_definition ""A piece of plastic which has a diameter less than five millimetres."" ;
    :has_related_synonym ""microplastic"" .

","Correct. Microplastic is a term that refers to plastic particles with a diameter of less than 5mm. These small particles can be found in various sources such as waste water, soil, and even the air. They are often produced by the breakdown or degradation of larger plastic items.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_01000945,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:primary_microplastic_particle rdfs:subClassOf :microplastic_particle ;
    :has_definition ""A microplastic particle which is the direct output of a manufacturing process."" ;
    :has_exact_synonym ""Primäres Mikroplastik""@de,
        ""microplástico primario""@es,
        ""microplastica primaria""@it ;
    :has_related_synonym ""microplastic"" .

","Primary microplastic particles are small plastic particles that result from the breakdown of larger pieces of plastic waste. They can be found in various environments, including water bodies and soil. These particles have a significant impact on marine life, as they can ingest them or become entangled in their gills or other body parts.
Primary microplastics are not only harmful to wildlife but also pose risks to human health through the consumption of contaminated seafood and the release of chemicals from the plastic particles into the environment. It is crucial to address this issue by reducing plastic waste and implementing effective waste management strategies to minimize its impact on our ecosystems.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000946,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:secondary_microplastic_particle rdfs:subClassOf :microplastic_particle ;
    :has_definition ""A microplastic particle which is derived from the breakdown of larger plastic debris."" ;
    :has_exact_synonym ""Sekundäres Mikroplastik""@de,
        ""microplástico secundario""@es,
        ""microplastica secondaria""@it ;
    :has_related_synonym ""microplastic"" .

","Secondary microplastic particles are small plastic fragments that originate from larger plastic debris, such as those found in wastewater treatment systems or natural environments. They pose a threat to aquatic life and the ecosystem due to their size and buoyancy, which allows them to travel long distances through water currents. Reducing plastic waste and improving waste management practices can help mitigate the impact of secondary microplastic particles on the environment.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000947,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:ecotone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :biome ],
        [ a owl:Restriction ;
            owl:minQualifiedCardinality ""2""^^xsd:nonNegativeInteger ;
            owl:onClass :biome ;
            owl:onProperty :has_component ],
        :ecosystem ;
    :has_definition ""An envirommental system which bridges two or more biomes and which includes ecological communities which blend these biomes' phylogenetic and phenotypic compositions."" .

","Ecotone is indeed a type of ecosystem that forms the interface between two or more different biomes. It is characterized by the blending of the plant and animal communities from each respective biome, creating unique and diverse habitats for various species. Ecotones play an important role in maintaining biodiversity and contributing to overall ecological balance.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000948,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:polar_tree_line_ecotone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :tundra_biome ;
                            rdf:rest [ rdf:first :subpolar_coniferous_forest_biome ;
                                    rdf:rest :nil ] ] ] ],
        :tree_line_ecotone ;
    :has_definition ""An ecotone which bridges a subpolar coniferous forest biome and a tundra biome."" ;
    :has_related_synonym ""Arctic tree-line ecotone"" .

","Polar tree line ecotone is a specific type of ecotone that forms where the subpolar coniferous forest biome and the tundra biome intersect. It is characterized by the presence of trees, particularly conifers, in the area surrounding the intersection of these two biomes. This type of ecotone can be found near the Arctic Circle and is subject to unique climatic conditions that result in a combination of characteristics from both the subpolar coniferous forest biome and the tundra biome. The polar tree line ecotone serves as an important habitat for various plant and animal species, including caribou, snowshoe hares, and many bird species.",4,True
envo,http://purl.obolibrary.org/obo/ENVO_01000949,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lichen_woodland rdfs:subClassOf :conifer_woodland ;
    :has_definition ""A woodland which has an understory partially covered by lichen mats and tundra-like vegetation."" .

","Lichen woodland is indeed a type of coniferous forest that has an understory partially covered by lichen mats and tundra-like vegetation. Lichens are non-vascular, simple plant organisms that form a symbiotic relationship with various plants and animals. They contribute to the nutrient cycling process in forests by breaking down dead wood and returning essential nutrients to the soil through their waste products. In addition, lichens can help maintain the balance of the forest ecosystem by controlling pest populations and contributing to the overall health of the forest.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_01000950,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_ice_formation_process rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_input ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :liquid_water ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_quality ;
                                            owl:someValuesFrom [ owl:unionOf [ rdf:first :quality_of_a_gas ;
                                                            rdf:rest [ rdf:first :quality_of_a_liquid ;
                                                                    rdf:rest :nil ] ] ] ] ;
                                    rdf:rest :nil ] ] ] ],
        [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :water_ice ],
        [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :freezing ;
                            rdf:rest [ rdf:first :desublimation_of_water_vapour_into_ice ;
                                    rdf:rest :nil ] ] ] ],
        :hydrological_process,
        :material_congelation_process ;
    :has_definition ""A material transformation process during which water ice is formed."" .

","The process by which water freezes and forms ice is called the water ice formation process. This process can occur in various settings, including on Earth's surface, in the atmosphere, and even in space. The water ice formation process involves a combination of freezing and sublimation, where liquid water and water vapor are brought together to form ice crystals. The exact mechanisms involved in this process can vary depending on factors such as temperature, pressure, and humidity, but the overall outcome is always the same: ice formed from water.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000951,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:natural_environment rdfs:subClassOf :environmental_system ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :environmental_system ;
                    rdf:rest [ rdf:first [ owl:complementOf [ a owl:Restriction ;
                                            owl:onProperty :formed_as_result_of ;
                                            owl:someValuesFrom :anthropisation ] ] ;
                            rdf:rest :nil ] ] ] ;
    :alternative_term ""non-anthropised environment"",
        ""non-anthropized environment"" ;
    :has_definition ""An environmental system in which minimal to no anthropisation has occurred and non-human agents are the primary determinants of the system's dynamics and composition."" .

","The natural environment is the ecosystem that exists in its natural state, without significant human intervention or influence. It includes all living and non-living components of an area, such as plants, animals, soil, water, air, and climate. The natural environment can be seen as the complement of the built environment, which is shaped by human activity and infrastructure. The natural environment can also be influenced by various factors, including geological processes, weather, and biotic interactions.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01000952,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:anthropisation rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_input ;
            owl:someValuesFrom :natural_environment ],
        [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :anthropogenic_environment ],
        :anthropogenic_ecosystem_conversion_process ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :anthropogenic_ecosystem_conversion_process ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_input ;
                                    owl:someValuesFrom :natural_environment ] ;
                            rdf:rest [ rdf:first [ a owl:Restriction ;
                                            owl:onProperty :has_output ;
                                            owl:someValuesFrom :anthropogenic_environment ] ;
                                    rdf:rest :nil ] ] ] ] ;
    :has_definition ""A process during which a natural environmental system is altered by human action."" ;
    :has_exact_synonym ""anthropization"" .

","Anthropisation is a term used to describe the process by which human activity impacts and alters natural ecosystems. This can include activities such as deforestation, urbanization, and agriculture, among others. It refers to the interaction between humans and the environment, and how this interaction leads to changes in the natural landscape and ecosystems. Anthropisation is a type of anthropogenic ecosystem conversion process, which is a broader term that encompasses all human-induced changes to natural environments. Other terms related to anthropization include anthropization, humanization, and human impact on the environment.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000953,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tree_line_ecotone rdfs:subClassOf :ecotone ;
    :has_definition ""An ecotone which overlaps at least one biome which supports the growth and persistence of trees and at least one that does not. Before ceasing altogether, tree growth becomes sparse and trees appear stunted as conditions become less favourable along this ecotone."" ;
    :has_exact_synonym ""tree line"",
        ""tree-line"",
        ""treeline"" .

","The term ""tree line ecotone"" refers to the transition zone where tree growth becomes sparse and trees appear stunted as conditions become less favorable. This type of ecotone overlaps at least one biome that supports the growth and persistence of trees, and at least one that does not. The term is often used interchangeably with ""tree line"" or ""treeline,"" which refer to the boundary between treeless tundra and forested areas. In this context, tree line ecotone can be seen as a subcategory of the more general concept of ecotones, which are transitional zones between two different ecosystems. These zones can have unique plant and animal species that are adapted to the specific conditions found in these transitional environments.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_01000954,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alpine_tree_line_ecotone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :elevated_landform ],
        :tree_line_ecotone ;
    :has_definition ""A tree line ecotone across which trees cease to grow due to the low temperatures or duration of snow cover that occur at increased elevations above mean sea level."" ;
    :has_exact_synonym ""alpine tree line"",
        ""alpine tree-line"",
        ""alpine treeline"" .

","Alpine tree line ecotone is a type of tree line ecotone, which is characterized by the transition zone between areas with low enough temperatures or sufficient snow cover to support trees and areas without such conditions. This type of ecotone is typically found at higher elevations above mean sea level, where the climate becomes colder and drier due to the increased altitude. At this boundary, tree growth gradually diminishes as the temperature and/or duration of snow cover become insufficient for their survival. Alpine tree line ecotone can also be referred to as alpine tree-line or alpine treeline.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000955,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:desert_tree_line_ecotone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :desert_biome ],
        :tree_line_ecotone ;
    :has_definition ""A tree line ecotone across which trees cease to grow due to insufficient water availability due to a lack of water-based precipitation."" ;
    :has_exact_synonym ""desert tree line"",
        ""desert tree-line"",
        ""desert treeline"" .

","Desert tree line ecotone refers to the transitional zone where trees stop growing due to insufficient water availability, typically found in desert biomes.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000956,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:desert_alpine_tree_line_ecotone rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :alpine_tree_line_ecotone ],
        :desert_tree_line_ecotone ;
    :has_definition ""A tree line ecotone across which trees cease to grow due to insufficient water availability caused by exposure to increased solar radiation and a lack of rainfall."" ;
    :has_exact_synonym ""desert-alpine tree line"",
        ""desert-alpine tree-line"",
        ""desert-alpine treeline"" .

","The term ""desert alpine tree line ecotone"" refers to the transitional zone between deserts and mountainous areas where tree growth is limited by insufficient water availability caused by increased solar radiation, lack of rainfall, and high temperatures. This zone marks the boundary where trees are no longer able to grow due to these environmental factors.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_01000957,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:double_tree_line_ecotone rdfs:subClassOf :tree_line_ecotone ;
    :has_definition ""A tree line ecotone which contains gaps in tree coverage due to decreased biodiversity in tree-forming plant species: gaps are above the alpine tree line for some species yet below the desert tree line for others, and no species with intermediate tolerances are present."" ;
    :has_exact_synonym ""double tree line"",
        ""double tree-line"",
        ""double treeline"" .

","The term ""double tree line ecotone"" refers to a specific type of ecotone, which is an area where two distinct ecosystems meet. In the case of double tree line ecotones, the meeting point occurs between two separate tree lines, one above and one below the alpine tree line. These gaps in tree coverage are due to decreased biodiversity in tree-forming plant species, and no species with intermediate tolerances can be found in this area. The terms ""double tree line,"" ""double tree-line,"" and ""double treeline"" all refer to the same concept of double tree line ecotone.",5,True
