ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/2002/07/owl#disjointWith,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://www.w3.org/2002/07/owl#allValuesFrom,http://www.w3.org/2002/07/owl#unionOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2002/07/owl#equivalentClass,http://www.w3.org/2002/07/owl#intersectionOf,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#minCardinality,http://www.w3.org/2002/07/owl#hasValue,http://www.w3.org/2002/07/owl#oneOf,http://www.w3.org/2002/07/owl#complementOf
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#American,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:american a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperoni_sausage_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :peperoni_sausage_topping ;
                                    rdf:rest [ rdf:first :tomato_topping ;
                                            rdf:rest :nil ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        :named_pizza ;
    owl:disjointWith :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","american is a type of a named pizza.
american is a type of at least has topping some a mozzarella topping.
american is a type of at least has topping some a peperoni sausage topping.
american is a type of at least has topping some a tomato topping.
american is a type of only has topping any of (a mozzarella topping, and a peperoni sausage topping, and a tomato topping).
american is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a veneziana, and a sloppy giuseppe, and an american hot, and an unclosed pizza, and a mushroom, and a caprina, and a pollo ad astra, and a cajun, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","The American pizza is a specific type of pizza that comes with mozzarella cheese, pepperoni sausage, and tomato toppings. It does not include any other toppings. Additionally, it is distinct from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, Sloppy Giuseppe, American Hot, and various others like Mushroom, Caprina, Pollo ad Astra, Cajun, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",gpt-4o,6,31,9,48,22.0,6,5.0,4.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#IceCream,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ice_cream a owl:Class ;
    rdfs:comment ""A class to demonstrate mistakes made with setting a property domain. The property hasTopping has a domain of Pizza. This means that the reasoner can infer that all individuals using the hasTopping property must be of type Pizza. Because of the restriction on this class, all members of IceCream must use the hasTopping property, and therefore must also be members of Pizza. However, Pizza and IceCream are disjoint, so this causes an inconsistency. If they were not disjoint, IceCream would be inferred to be a subclass of Pizza.""@en ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :fruit_topping ],
        :domain_concept ;
    owl:disjointWith :pizza,
        :pizza_base,
        :pizza_topping .

","ice cream is a type of a domain concept.
ice cream is a type of at least has topping some a fruit topping.
ice cream is different from (a pizza, and a pizza base, and a pizza topping).","Ice cream belongs to the category of domain concepts. It always includes at least one fruit topping. Additionally, ice cream is distinct from pizza, pizza base, and pizza topping.",gpt-4o,3,9,6,10,3.0,2,2.0,1.0,1.0,,,,,1.0,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_topping a owl:Class ;
    rdfs:comment ""An example of a covering axiom. VegetarianTopping is equivalent to the union of all toppings in the given axiom. VegetarianToppings can only be Cheese or Vegetable or....etc.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza_topping ;
                    rdf:rest [ rdf:first [ a owl:Class ;
                                    owl:unionOf [ rdf:first :vegetable_topping ;
                                            rdf:rest [ rdf:first :cheese_topping ;
                                                    rdf:rest [ rdf:first :herb_spice_topping ;
                                                            rdf:rest [ rdf:first :fruit_topping ;
                                                                    rdf:rest [ rdf:first :nut_topping ;
                                                                            rdf:rest [ rdf:first :sauce_topping ;
                                                                                    rdf:rest :nil ] ] ] ] ] ] ] ;
                            rdf:rest :nil ] ] ] .

","vegetarian topping is same as all of (a pizza topping, and any of (a vegetable topping, and a cheese topping, and a herb spice topping, and a fruit topping, and a nut topping, and a sauce topping)).","A vegetarian topping includes all pizza toppings that can be any of the following: a vegetable topping, a cheese topping, a herb spice topping, a fruit topping, a nut topping, or a sauce topping.",gpt-4o,1,10,7,23,,3,,,,,1.0,8.0,8.0,1.0,1.0,1.0,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseyVegetableTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cheesey_vegetable_topping a owl:Class ;
    rdfs:comment ""This class will be inconsistent. This is because we have given it 2 disjoint parents, which means it could never have any members (as nothing can simultaneously be a CheeseTopping and a VegetableTopping). NB Called ProbeInconsistentTopping in the ProtegeOWL Tutorial.""@en ;
    rdfs:subClassOf :cheese_topping,
        :vegetable_topping .

","cheesey vegetable topping is a type of a cheese topping.
cheesey vegetable topping is a type of a vegetable topping.",Cheesy vegetable topping is both a type of cheese topping and a type of vegetable topping.,gpt-4o,2,4,3,4,,1,2.0,,,,,,,1.0,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PolloAdAstra,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pollo_ad_astra a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :sweet_pepper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :cajun_spice_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :chicken_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :red_onion_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :cajun_spice_topping ;
                            rdf:rest [ rdf:first :chicken_topping ;
                                    rdf:rest [ rdf:first :garlic_topping ;
                                            rdf:rest [ rdf:first :mozzarella_topping ;
                                                    rdf:rest [ rdf:first :red_onion_topping ;
                                                            rdf:rest [ rdf:first :sweet_pepper_topping ;
                                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                                            rdf:rest :nil ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","pollo ad astra is a type of a named pizza.
pollo ad astra is a type of at least has topping some a cajun spice topping.
pollo ad astra is a type of at least has topping some a chicken topping.
pollo ad astra is a type of at least has topping some a garlic topping.
pollo ad astra is a type of at least has topping some a mozzarella topping.
pollo ad astra is a type of at least has topping some a red onion topping.
pollo ad astra is a type of at least has topping some a sweet pepper topping.
pollo ad astra is a type of at least has topping some a tomato topping.
pollo ad astra is a type of only has topping any of (a cajun spice topping, and a chicken topping, and a garlic topping, and a mozzarella topping, and a red onion topping, and a sweet pepper topping, and a tomato topping).
pollo ad astra is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a veneziana, and an american hot, and a sloppy giuseppe, and an unclosed pizza, and a mushroom, and a caprina, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Pollo ad Astra is a specific type of pizza that includes cajun spice, chicken, garlic, mozzarella, red onion, sweet pepper, and tomato as toppings. It does not share any characteristics with pizzas like La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, American Hot, Sloppy Giuseppe, or any others listed such as Caprina, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, or Napoletana.",gpt-4o,10,35,9,72,22.0,10,9.0,8.0,7.0,1.0,1.0,7.0,7.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Country,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:country a owl:Class ;
    rdfs:comment ""A class that is equivalent to the set of individuals that are described in the enumeration - ie Countries can only be either America, England, France, Germany or Italy and nothing else. Note that these individuals have been asserted to be allDifferent from each other.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:oneOf [ rdf:first :america ;
                                    rdf:rest [ rdf:first :england ;
                                            rdf:rest [ rdf:first :france ;
                                                    rdf:rest [ rdf:first :germany ;
                                                            rdf:rest [ rdf:first :italy ;
                                                                    rdf:rest :nil ] ] ] ] ] ] ;
                    rdf:rest [ rdf:first :domain_concept ;
                            rdf:rest :nil ] ] ] .

","country is same as all of (one of (an america, and an england, and a france, and a germany, and an italy), and a domain concept).","A country is equivalent to either America, England, France, Germany, or Italy, combined with the concept of a domain.",gpt-4o,1,9,7,21,,3,,,,,,7.0,7.0,1.0,1.0,1.0,,,,1.0,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MushroomTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mushroom_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","mushroom topping is a type of a vegetable topping.
mushroom topping is a type of at least has spiciness some a mild.
mushroom topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a garlic topping, and a tomato topping, and an olive topping, and an asparagus topping, and a rocket topping, and an onion topping, and an artichoke topping).","A mushroom topping is a type of vegetable topping that has some mild spiciness. It is different from pepper topping, leek topping, petit pois topping, spinach topping, caper topping, garlic topping, tomato topping, olive topping, asparagus topping, rocket topping, onion topping, and artichoke topping.",gpt-4o,3,18,5,18,12.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#UnclosedPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:unclosed_pizza a owl:Class ;
    rdfs:comment ""An unclosed Pizza cannot be inferred to be either a VegetarianPizza or a NonVegetarianPizza, because it might have other toppings.""^^xsd:string ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :veneziana .

","unclosed pizza is a type of a named pizza.
unclosed pizza is a type of at least has topping some a mozzarella topping.
unclosed pizza is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","An unclosed pizza is a type of named pizza that always includes mozzarella topping. It is distinct from varieties such as la reine, frutti di mare, fiorentina, margherita, american hot, sloppy giuseppe, veneziana, mushroom, pollo ad astra, caprina, cajun, giardiniera, american, prince carlo, capricciosa, siciliana, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",gpt-4o,3,28,6,29,22.0,2,2.0,1.0,1.0,,,,,1.0,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#OnionTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:onion_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :medium ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","onion topping is a type of a vegetable topping.
onion topping is a type of at least has spiciness some a medium.
onion topping is different from (a pepper topping, and a petit pois topping, and a leek topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an asparagus topping, and an olive topping, and a rocket topping, and an artichoke topping).","Onion topping is a type of vegetable topping that has medium spiciness. It is distinct from pepper topping, petit pois topping, leek topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, asparagus topping, olive topping, rocket topping, and artichoke topping.",gpt-4o,3,18,5,18,12.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GoatsCheeseTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:goats_cheese_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :four_cheeses_topping,
        :gorgonzola_topping,
        :mozzarella_topping,
        :parmesan_topping .

","goats cheese topping is a type of a cheese topping.
goats cheese topping is a type of at least has spiciness some a mild.
goats cheese topping is different from (a gorgonzola topping, and a mozzarella topping, and a parmesan topping, and a four cheeses topping).","Goat cheese topping is a type of cheese topping that has at least some mild spiciness. It is different from gorgonzola topping, mozzarella topping, parmesan topping, and four cheeses topping.",gpt-4o,3,10,5,10,4.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Rosa,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rosa a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :gorgonzola_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :gorgonzola_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :tomato_topping ;
                                            rdf:rest :nil ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","rosa is a type of a named pizza.
rosa is a type of at least has topping some a gorgonzola topping.
rosa is a type of at least has topping some a mozzarella topping.
rosa is a type of at least has topping some a tomato topping.
rosa is a type of only has topping any of (a gorgonzola topping, and a mozzarella topping, and a tomato topping).
rosa is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a sloppy giuseppe, and an american hot, and a veneziana, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Rosa is a distinct type of pizza that includes gorgonzola, mozzarella, and tomato toppings. It does not share its identity with other pizzas such as la reine, frutti di mare, fiorentina, margherita, sloppy giuseppe, american hot, veneziana, any unclosed pizza, mushroom, pollo ad astra, caprina, cajun, american, giardiniera, prince carlo, capricciosa, siciliana, parmense, soho, quattro formaggi, four seasons, or napoletana.",gpt-4o,6,31,9,48,22.0,6,5.0,4.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MixedSeafoodTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mixed_seafood_topping a owl:Class ;
    rdfs:subClassOf :fish_topping ;
    owl:disjointWith :anchovies_topping,
        :prawns_topping .

","mixed seafood topping is a type of a fish topping.
mixed seafood topping is different from (an anchovies topping, and a prawns topping).","Mixed seafood topping is a type of fish topping, but it is different from anchovies topping and prawns topping.",gpt-4o,2,5,3,4,2.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NamedPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:named_pizza a owl:Class ;
    rdfs:comment ""A pizza that can be found on a pizza menu""@en ;
    rdfs:subClassOf :pizza .

",named pizza is a type of a pizza.,A named pizza is a specific kind of pizza.,gpt-4o,1,3,3,3,,1,1.0,,,,,,,1.0,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PrawnsTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:prawns_topping a owl:Class ;
    rdfs:subClassOf :fish_topping ;
    owl:disjointWith :anchovies_topping,
        :mixed_seafood_topping .

","prawns topping is a type of a fish topping.
prawns topping is different from (a mixed seafood topping, and an anchovies topping).","Prawns topping is a type of fish topping, but it is distinct from both mixed seafood topping and anchovies topping.",gpt-4o,2,5,3,4,2.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cheese_topping a owl:Class ;
    rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","cheese topping is a type of a pizza topping.
cheese topping is different from (a fruit topping, and a herb spice topping, and a meat topping, and a fish topping, and a vegetable topping, and a nut topping, and a sauce topping).","Cheese topping is a type of pizza topping. It is distinct from fruit topping, herb spice topping, meat topping, fish topping, vegetable topping, nut topping, and sauce topping.",gpt-4o,2,10,3,9,7.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Hot,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot a owl:Class ;
    rdfs:subClassOf :spiciness ;
    owl:disjointWith :medium,
        :mild .

","hot is a type of a spiciness.
hot is different from (a medium, and a mild).","Hot is a type of spiciness, distinct from medium and mild.",gpt-4o,2,5,3,4,2.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FourCheesesTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:four_cheeses_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :goats_cheese_topping,
        :gorgonzola_topping,
        :mozzarella_topping,
        :parmesan_topping .

","four cheeses topping is a type of a cheese topping.
four cheeses topping is a type of at least has spiciness some a mild.
four cheeses topping is different from (a goats cheese topping, and a gorgonzola topping, and a mozzarella topping, and a parmesan topping).","The four cheeses topping is a type of cheese topping that is mildly spicy. It is distinct from a goat cheese topping, a gorgonzola topping, a mozzarella topping, and a parmesan topping.",gpt-4o,3,10,5,10,4.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PizzaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pizza_topping a owl:Class ;
    rdfs:subClassOf :domain_concept ;
    owl:disjointWith :ice_cream,
        :pizza,
        :pizza_base .

","pizza topping is a type of a domain concept.
pizza topping is different from (a pizza, and an ice cream, and a pizza base).","A pizza topping is a type of domain concept. It is different from a pizza, an ice cream, and a pizza base.",gpt-4o,2,6,3,5,3.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#LaReine,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:la_reine a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :ham_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :mushroom_topping ;
                                            rdf:rest [ rdf:first :olive_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mushroom_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :ham_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","la reine is a type of a named pizza.
la reine is a type of at least has topping some a ham topping.
la reine is a type of at least has topping some a mozzarella topping.
la reine is a type of at least has topping some a mushroom topping.
la reine is a type of at least has topping some a tomato topping.
la reine is a type of at least has topping some an olive topping.
la reine is a type of only has topping any of (a ham topping, and a mozzarella topping, and a mushroom topping, and an olive topping, and a tomato topping).
la reine is different from (a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and an unclosed pizza, and a mushroom, and a caprina, and a pollo ad astra, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","La Reine is a specific type of named pizza that includes toppings of ham, mozzarella, mushroom, tomato, and olive. It exclusively features these toppings and no others. Additionally, La Reine is distinct from other pizzas such as Frutti di Mare, Fiorentina, Margherita, American Hot, Sloppy Giuseppe, Veneziana, unclosed pizza, Mushroom, Caprina, Pollo ad Astra, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",gpt-4o,8,33,9,60,22.0,8,7.0,6.0,5.0,1.0,1.0,5.0,5.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Mild,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mild a owl:Class ;
    rdfs:subClassOf :spiciness ;
    owl:disjointWith :hot,
        :medium .

","mild is a type of a spiciness.
mild is different from (a hot, and a medium).",Mild is a type of spiciness that is distinct from both hot and medium.,gpt-4o,2,5,3,4,2.0,1,1.0,,,,,,,,,,,,,,
